homo,lumo,gap,single_bond,double_bond,triple_bond,aromatic_bond
-0.163,-0.117,0.046,27.0,0.0,0.0,35.0
-0.216,-0.073,0.143,27.0,0.0,0.0,35.0
-0.186,-0.096,0.09,27.0,0.0,0.0,35.0
-0.178,-0.098,0.08,27.0,0.0,0.0,35.0
-0.164,-0.118,0.046,27.0,0.0,0.0,35.0
-0.217,-0.074,0.143,27.0,0.0,0.0,35.0
-0.187,-0.097,0.09,27.0,0.0,0.0,35.0
-0.178,-0.098,0.08,27.0,0.0,0.0,35.0
-0.164,-0.118,0.046,27.0,0.0,0.0,35.0
-0.217,-0.074,0.143,27.0,0.0,0.0,35.0
-0.187,-0.097,0.09,27.0,0.0,0.0,35.0
-0.178,-0.098,0.08,27.0,0.0,0.0,35.0
-0.164,-0.118,0.046,27.0,0.0,0.0,35.0
-0.216,-0.074,0.142,27.0,0.0,0.0,35.0
-0.187,-0.097,0.09,27.0,0.0,0.0,35.0
-0.178,-0.097,0.081,27.0,0.0,0.0,35.0
-0.164,-0.118,0.046,27.0,0.0,0.0,35.0
-0.217,-0.074,0.143,27.0,0.0,0.0,35.0
-0.187,-0.097,0.09,27.0,0.0,0.0,35.0
-0.178,-0.098,0.08,27.0,0.0,0.0,35.0
-0.164,-0.118,0.046,27.0,0.0,0.0,35.0
-0.216,-0.074,0.142,27.0,0.0,0.0,35.0
-0.187,-0.097,0.09,27.0,0.0,0.0,35.0
-0.178,-0.097,0.081,27.0,0.0,0.0,35.0
-0.163,-0.117,0.046,27.0,0.0,0.0,35.0
-0.216,-0.073,0.143,27.0,0.0,0.0,35.0
-0.186,-0.096,0.09,27.0,0.0,0.0,35.0
-0.178,-0.097,0.081,27.0,0.0,0.0,35.0
-0.163,-0.117,0.046,27.0,0.0,0.0,35.0
-0.216,-0.073,0.143,27.0,0.0,0.0,35.0
-0.186,-0.096,0.09,27.0,0.0,0.0,35.0
-0.178,-0.097,0.081,27.0,0.0,0.0,35.0
-0.163,-0.117,0.046,27.0,0.0,0.0,35.0
-0.216,-0.073,0.143,27.0,0.0,0.0,35.0
-0.186,-0.096,0.09,27.0,0.0,0.0,35.0
-0.178,-0.097,0.081,27.0,0.0,0.0,35.0
-0.163,-0.117,0.046,27.0,0.0,0.0,35.0
-0.216,-0.073,0.143,27.0,0.0,0.0,35.0
-0.186,-0.096,0.09,27.0,0.0,0.0,35.0
-0.178,-0.098,0.08,27.0,0.0,0.0,35.0
-0.164,-0.118,0.046,27.0,0.0,0.0,35.0
-0.217,-0.074,0.143,27.0,0.0,0.0,35.0
-0.187,-0.097,0.09,27.0,0.0,0.0,35.0
-0.178,-0.097,0.081,27.0,0.0,0.0,35.0
-0.163,-0.117,0.046,27.0,0.0,0.0,35.0
-0.216,-0.073,0.143,27.0,0.0,0.0,35.0
-0.186,-0.096,0.09,27.0,0.0,0.0,35.0
-0.178,-0.098,0.08,27.0,0.0,0.0,35.0
-0.164,-0.118,0.046,27.0,0.0,0.0,35.0
-0.216,-0.074,0.142,27.0,0.0,0.0,35.0
-0.187,-0.097,0.09,27.0,0.0,0.0,35.0
-0.178,-0.098,0.08,27.0,0.0,0.0,35.0
-0.164,-0.118,0.046,27.0,0.0,0.0,35.0
-0.217,-0.074,0.143,27.0,0.0,0.0,35.0
-0.187,-0.097,0.09,27.0,0.0,0.0,35.0
-0.178,-0.098,0.08,27.0,0.0,0.0,35.0
-0.164,-0.118,0.046,27.0,0.0,0.0,35.0
-0.217,-0.074,0.143,27.0,0.0,0.0,35.0
-0.187,-0.097,0.09,27.0,0.0,0.0,35.0
-0.178,-0.097,0.081,27.0,0.0,0.0,35.0
-0.163,-0.117,0.046,27.0,0.0,0.0,35.0
-0.216,-0.073,0.143,27.0,0.0,0.0,35.0
-0.186,-0.096,0.09,27.0,0.0,0.0,35.0
-0.177,-0.097,0.08,27.0,0.0,0.0,35.0
-0.163,-0.118,0.045,27.0,0.0,0.0,35.0
-0.216,-0.074,0.142,27.0,0.0,0.0,35.0
-0.186,-0.096,0.09,27.0,0.0,0.0,35.0
-0.178,-0.08,0.098,62.0,0.0,0.0,45.0
-0.16,-0.101,0.059,62.0,0.0,0.0,45.0
-0.221,-0.056,0.165,62.0,0.0,0.0,45.0
-0.187,-0.078,0.109,62.0,0.0,0.0,45.0
-0.179,-0.08,0.099,62.0,0.0,0.0,45.0
-0.16,-0.101,0.059,62.0,0.0,0.0,45.0
-0.221,-0.055,0.166,62.0,0.0,0.0,45.0
-0.188,-0.078,0.11,62.0,0.0,0.0,45.0
-0.183,-0.079,0.104,62.0,0.0,0.0,45.0
-0.163,-0.102,0.061,62.0,0.0,0.0,45.0
-0.226,-0.053,0.173,62.0,0.0,0.0,45.0
-0.192,-0.077,0.115,62.0,0.0,0.0,45.0
-0.179,-0.079,0.1,62.0,0.0,0.0,45.0
-0.16,-0.101,0.059,62.0,0.0,0.0,45.0
-0.221,-0.055,0.166,62.0,0.0,0.0,45.0
-0.188,-0.078,0.11,62.0,0.0,0.0,45.0
-0.179,-0.08,0.099,62.0,0.0,0.0,45.0
-0.16,-0.101,0.059,62.0,0.0,0.0,45.0
-0.221,-0.056,0.165,62.0,0.0,0.0,45.0
-0.188,-0.078,0.11,62.0,0.0,0.0,45.0
-0.179,-0.079,0.1,62.0,0.0,0.0,45.0
-0.16,-0.101,0.059,62.0,0.0,0.0,45.0
-0.221,-0.055,0.166,62.0,0.0,0.0,45.0
-0.188,-0.078,0.11,62.0,0.0,0.0,45.0
-0.179,-0.08,0.099,62.0,0.0,0.0,45.0
-0.16,-0.102,0.058,62.0,0.0,0.0,45.0
-0.221,-0.055,0.166,62.0,0.0,0.0,45.0
-0.188,-0.078,0.11,62.0,0.0,0.0,45.0
-0.178,-0.08,0.098,62.0,0.0,0.0,45.0
-0.16,-0.101,0.059,62.0,0.0,0.0,45.0
-0.221,-0.056,0.165,62.0,0.0,0.0,45.0
-0.188,-0.078,0.11,62.0,0.0,0.0,45.0
-0.172,-0.082,0.09,62.0,0.0,0.0,45.0
-0.155,-0.103,0.052,62.0,0.0,0.0,45.0
-0.213,-0.059,0.154,62.0,0.0,0.0,45.0
-0.181,-0.081,0.1,62.0,0.0,0.0,45.0
-0.183,-0.079,0.104,62.0,0.0,0.0,45.0
-0.163,-0.102,0.061,62.0,0.0,0.0,45.0
-0.226,-0.053,0.173,62.0,0.0,0.0,45.0
-0.192,-0.077,0.115,62.0,0.0,0.0,45.0
-0.178,-0.079,0.099,62.0,0.0,0.0,45.0
-0.159,-0.101,0.058,62.0,0.0,0.0,45.0
-0.221,-0.055,0.166,62.0,0.0,0.0,45.0
-0.187,-0.078,0.109,62.0,0.0,0.0,45.0
-0.183,-0.079,0.104,62.0,0.0,0.0,45.0
-0.164,-0.102,0.062,62.0,0.0,0.0,45.0
-0.227,-0.053,0.174,62.0,0.0,0.0,45.0
-0.192,-0.077,0.115,62.0,0.0,0.0,45.0
-0.179,-0.079,0.1,62.0,0.0,0.0,45.0
-0.16,-0.101,0.059,62.0,0.0,0.0,45.0
-0.222,-0.055,0.167,62.0,0.0,0.0,45.0
-0.188,-0.078,0.11,62.0,0.0,0.0,45.0
-0.172,-0.083,0.089,62.0,0.0,0.0,45.0
-0.155,-0.103,0.052,62.0,0.0,0.0,45.0
-0.213,-0.06,0.153,62.0,0.0,0.0,45.0
-0.181,-0.081,0.1,62.0,0.0,0.0,45.0
-0.177,-0.081,0.096,62.0,0.0,0.0,45.0
-0.159,-0.103,0.056,62.0,0.0,0.0,45.0
-0.218,-0.058,0.16,62.0,0.0,0.0,45.0
-0.186,-0.08,0.106,62.0,0.0,0.0,45.0
-0.173,-0.082,0.091,62.0,0.0,0.0,45.0
-0.155,-0.103,0.052,62.0,0.0,0.0,45.0
-0.214,-0.059,0.155,62.0,0.0,0.0,45.0
-0.182,-0.081,0.101,62.0,0.0,0.0,45.0
-0.174,-0.082,0.092,62.0,0.0,0.0,45.0
-0.156,-0.103,0.053,62.0,0.0,0.0,45.0
-0.216,-0.059,0.157,62.0,0.0,0.0,45.0
-0.183,-0.081,0.102,62.0,0.0,0.0,45.0
-0.178,-0.08,0.098,62.0,0.0,0.0,45.0
-0.159,-0.101,0.058,62.0,0.0,0.0,45.0
-0.221,-0.056,0.165,62.0,0.0,0.0,45.0
-0.187,-0.078,0.109,62.0,0.0,0.0,45.0
-0.182,-0.078,0.104,62.0,0.0,0.0,45.0
-0.163,-0.101,0.062,62.0,0.0,0.0,45.0
-0.226,-0.053,0.173,62.0,0.0,0.0,45.0
-0.192,-0.077,0.115,62.0,0.0,0.0,45.0
-0.172,-0.082,0.09,62.0,0.0,0.0,45.0
-0.155,-0.103,0.052,62.0,0.0,0.0,45.0
-0.213,-0.059,0.154,62.0,0.0,0.0,45.0
-0.181,-0.081,0.1,62.0,0.0,0.0,45.0
-0.188,-0.099,0.089,29.0,0.0,0.0,35.0
-0.171,-0.12,0.051,29.0,0.0,0.0,35.0
-0.228,-0.075,0.153,29.0,0.0,0.0,35.0
-0.197,-0.099,0.098,29.0,0.0,0.0,35.0
-0.187,-0.099,0.088,29.0,0.0,0.0,35.0
-0.171,-0.119,0.052,29.0,0.0,0.0,35.0
-0.228,-0.075,0.153,29.0,0.0,0.0,35.0
-0.197,-0.098,0.099,29.0,0.0,0.0,35.0
-0.187,-0.1,0.087,29.0,0.0,0.0,35.0
-0.171,-0.12,0.051,29.0,0.0,0.0,35.0
-0.228,-0.075,0.153,29.0,0.0,0.0,35.0
-0.197,-0.099,0.098,29.0,0.0,0.0,35.0
-0.187,-0.099,0.088,29.0,0.0,0.0,35.0
-0.171,-0.119,0.052,29.0,0.0,0.0,35.0
-0.228,-0.074,0.154,29.0,0.0,0.0,35.0
-0.197,-0.098,0.099,29.0,0.0,0.0,35.0
-0.187,-0.1,0.087,29.0,0.0,0.0,35.0
-0.171,-0.12,0.051,29.0,0.0,0.0,35.0
-0.228,-0.075,0.153,29.0,0.0,0.0,35.0
-0.197,-0.099,0.098,29.0,0.0,0.0,35.0
-0.188,-0.1,0.088,29.0,0.0,0.0,35.0
-0.172,-0.12,0.052,29.0,0.0,0.0,35.0
-0.229,-0.075,0.154,29.0,0.0,0.0,35.0
-0.197,-0.099,0.098,29.0,0.0,0.0,35.0
-0.187,-0.099,0.088,29.0,0.0,0.0,35.0
-0.171,-0.119,0.052,29.0,0.0,0.0,35.0
-0.228,-0.075,0.153,29.0,0.0,0.0,35.0
-0.197,-0.098,0.099,29.0,0.0,0.0,35.0
-0.187,-0.099,0.088,29.0,0.0,0.0,35.0
-0.171,-0.119,0.052,29.0,0.0,0.0,35.0
-0.228,-0.075,0.153,29.0,0.0,0.0,35.0
-0.197,-0.098,0.099,29.0,0.0,0.0,35.0
-0.187,-0.099,0.088,29.0,0.0,0.0,35.0
-0.171,-0.119,0.052,29.0,0.0,0.0,35.0
-0.228,-0.075,0.153,29.0,0.0,0.0,35.0
-0.197,-0.098,0.099,29.0,0.0,0.0,35.0
-0.187,-0.1,0.087,29.0,0.0,0.0,35.0
-0.171,-0.12,0.051,29.0,0.0,0.0,35.0
-0.228,-0.076,0.152,29.0,0.0,0.0,35.0
-0.197,-0.099,0.098,29.0,0.0,0.0,35.0
-0.187,-0.1,0.087,29.0,0.0,0.0,35.0
-0.171,-0.12,0.051,29.0,0.0,0.0,35.0
-0.228,-0.076,0.152,29.0,0.0,0.0,35.0
-0.196,-0.099,0.097,29.0,0.0,0.0,35.0
-0.187,-0.1,0.087,29.0,0.0,0.0,35.0
-0.171,-0.12,0.051,29.0,0.0,0.0,35.0
-0.228,-0.076,0.152,29.0,0.0,0.0,35.0
-0.197,-0.099,0.098,29.0,0.0,0.0,35.0
-0.188,-0.099,0.089,29.0,0.0,0.0,35.0
-0.171,-0.12,0.051,29.0,0.0,0.0,35.0
-0.229,-0.075,0.154,29.0,0.0,0.0,35.0
-0.197,-0.098,0.099,29.0,0.0,0.0,35.0
-0.188,-0.099,0.089,29.0,0.0,0.0,35.0
-0.171,-0.12,0.051,29.0,0.0,0.0,35.0
-0.229,-0.075,0.154,29.0,0.0,0.0,35.0
-0.197,-0.099,0.098,29.0,0.0,0.0,35.0
-0.188,-0.099,0.089,29.0,0.0,0.0,35.0
-0.171,-0.12,0.051,29.0,0.0,0.0,35.0
-0.228,-0.075,0.153,29.0,0.0,0.0,35.0
-0.197,-0.099,0.098,29.0,0.0,0.0,35.0
-0.187,-0.099,0.088,29.0,0.0,0.0,35.0
-0.171,-0.119,0.052,29.0,0.0,0.0,35.0
-0.228,-0.074,0.154,29.0,0.0,0.0,35.0
-0.197,-0.098,0.099,29.0,0.0,0.0,35.0
-0.199,-0.092,0.107,22.0,1.0,0.0,23.0
-0.178,-0.112,0.066,22.0,1.0,0.0,23.0
-0.242,-0.067,0.175,22.0,1.0,0.0,23.0
-0.208,-0.091,0.117,22.0,1.0,0.0,23.0
-0.196,-0.094,0.102,22.0,1.0,0.0,23.0
-0.176,-0.114,0.062,22.0,1.0,0.0,23.0
-0.239,-0.07,0.169,22.0,1.0,0.0,23.0
-0.206,-0.093,0.113,22.0,1.0,0.0,23.0
-0.2,-0.093,0.107,22.0,1.0,0.0,23.0
-0.179,-0.113,0.066,22.0,1.0,0.0,23.0
-0.243,-0.068,0.175,22.0,1.0,0.0,23.0
-0.21,-0.092,0.118,22.0,1.0,0.0,23.0
-0.198,-0.091,0.107,22.0,1.0,0.0,23.0
-0.178,-0.112,0.066,22.0,1.0,0.0,23.0
-0.242,-0.067,0.175,22.0,1.0,0.0,23.0
-0.208,-0.091,0.117,22.0,1.0,0.0,23.0
-0.196,-0.094,0.102,22.0,1.0,0.0,23.0
-0.176,-0.113,0.063,22.0,1.0,0.0,23.0
-0.239,-0.07,0.169,22.0,1.0,0.0,23.0
-0.206,-0.093,0.113,22.0,1.0,0.0,23.0
-0.197,-0.095,0.102,22.0,1.0,0.0,23.0
-0.177,-0.114,0.063,22.0,1.0,0.0,23.0
-0.239,-0.071,0.168,22.0,1.0,0.0,23.0
-0.207,-0.094,0.113,22.0,1.0,0.0,23.0
-0.197,-0.095,0.102,22.0,1.0,0.0,23.0
-0.177,-0.114,0.063,22.0,1.0,0.0,23.0
-0.24,-0.071,0.169,22.0,1.0,0.0,23.0
-0.207,-0.094,0.113,22.0,1.0,0.0,23.0
-0.197,-0.095,0.102,22.0,1.0,0.0,23.0
-0.177,-0.114,0.063,22.0,1.0,0.0,23.0
-0.24,-0.071,0.169,22.0,1.0,0.0,23.0
-0.207,-0.094,0.113,22.0,1.0,0.0,23.0
-0.199,-0.092,0.107,22.0,1.0,0.0,23.0
-0.178,-0.112,0.066,22.0,1.0,0.0,23.0
-0.242,-0.068,0.174,22.0,1.0,0.0,23.0
-0.208,-0.091,0.117,22.0,1.0,0.0,23.0
-0.196,-0.094,0.102,22.0,1.0,0.0,23.0
-0.176,-0.114,0.062,22.0,1.0,0.0,23.0
-0.238,-0.07,0.168,22.0,1.0,0.0,23.0
-0.206,-0.093,0.113,22.0,1.0,0.0,23.0
-0.196,-0.094,0.102,22.0,1.0,0.0,23.0
-0.176,-0.114,0.062,22.0,1.0,0.0,23.0
-0.239,-0.07,0.169,22.0,1.0,0.0,23.0
-0.206,-0.093,0.113,22.0,1.0,0.0,23.0
-0.197,-0.095,0.102,22.0,1.0,0.0,23.0
-0.177,-0.114,0.063,22.0,1.0,0.0,23.0
-0.24,-0.071,0.169,22.0,1.0,0.0,23.0
-0.207,-0.094,0.113,22.0,1.0,0.0,23.0
-0.199,-0.092,0.107,22.0,1.0,0.0,23.0
-0.178,-0.112,0.066,22.0,1.0,0.0,23.0
-0.242,-0.067,0.175,22.0,1.0,0.0,23.0
-0.209,-0.091,0.118,22.0,1.0,0.0,23.0
-0.2,-0.092,0.108,22.0,1.0,0.0,23.0
-0.179,-0.112,0.067,22.0,1.0,0.0,23.0
-0.243,-0.068,0.175,22.0,1.0,0.0,23.0
-0.21,-0.091,0.119,22.0,1.0,0.0,23.0
-0.2,-0.093,0.107,22.0,1.0,0.0,23.0
-0.179,-0.113,0.066,22.0,1.0,0.0,23.0
-0.243,-0.069,0.174,22.0,1.0,0.0,23.0
-0.21,-0.092,0.118,22.0,1.0,0.0,23.0
-0.2,-0.092,0.108,22.0,1.0,0.0,23.0
-0.179,-0.113,0.066,22.0,1.0,0.0,23.0
-0.243,-0.068,0.175,22.0,1.0,0.0,23.0
-0.21,-0.092,0.118,22.0,1.0,0.0,23.0
-0.181,-0.112,0.069,57.0,11.0,0.0,39.0
-0.166,-0.13,0.036,57.0,11.0,0.0,39.0
-0.22,-0.092,0.128,57.0,11.0,0.0,39.0
-0.19,-0.112,0.078,57.0,11.0,0.0,39.0
-0.182,-0.113,0.069,57.0,11.0,0.0,39.0
-0.167,-0.13,0.037,57.0,11.0,0.0,39.0
-0.221,-0.093,0.128,57.0,11.0,0.0,39.0
-0.191,-0.113,0.078,57.0,11.0,0.0,39.0
-0.182,-0.112,0.07,57.0,11.0,0.0,39.0
-0.167,-0.13,0.037,57.0,11.0,0.0,39.0
-0.221,-0.092,0.129,57.0,11.0,0.0,39.0
-0.191,-0.112,0.079,57.0,11.0,0.0,39.0
-0.182,-0.114,0.068,57.0,11.0,0.0,39.0
-0.167,-0.131,0.036,57.0,11.0,0.0,39.0
-0.221,-0.094,0.127,57.0,11.0,0.0,39.0
-0.191,-0.114,0.077,57.0,11.0,0.0,39.0
-0.183,-0.114,0.069,57.0,11.0,0.0,39.0
-0.167,-0.131,0.036,57.0,11.0,0.0,39.0
-0.221,-0.094,0.127,57.0,11.0,0.0,39.0
-0.191,-0.114,0.077,57.0,11.0,0.0,39.0
-0.182,-0.111,0.071,57.0,11.0,0.0,39.0
-0.167,-0.129,0.038,57.0,11.0,0.0,39.0
-0.22,-0.091,0.129,57.0,11.0,0.0,39.0
-0.191,-0.111,0.08,57.0,11.0,0.0,39.0
-0.182,-0.113,0.069,57.0,11.0,0.0,39.0
-0.167,-0.13,0.037,57.0,11.0,0.0,39.0
-0.22,-0.092,0.128,57.0,11.0,0.0,39.0
-0.191,-0.112,0.079,57.0,11.0,0.0,39.0
-0.182,-0.113,0.069,57.0,11.0,0.0,39.0
-0.167,-0.13,0.037,57.0,11.0,0.0,39.0
-0.22,-0.093,0.127,57.0,11.0,0.0,39.0
-0.191,-0.113,0.078,57.0,11.0,0.0,39.0
-0.182,-0.114,0.068,57.0,11.0,0.0,39.0
-0.167,-0.131,0.036,57.0,11.0,0.0,39.0
-0.221,-0.094,0.127,57.0,11.0,0.0,39.0
-0.191,-0.114,0.077,57.0,11.0,0.0,39.0
-0.179,-0.112,0.067,57.0,11.0,0.0,39.0
-0.164,-0.129,0.035,57.0,11.0,0.0,39.0
-0.218,-0.092,0.126,57.0,11.0,0.0,39.0
-0.188,-0.112,0.076,57.0,11.0,0.0,39.0
-0.182,-0.114,0.068,57.0,11.0,0.0,39.0
-0.167,-0.132,0.035,57.0,11.0,0.0,39.0
-0.221,-0.094,0.127,57.0,11.0,0.0,39.0
-0.191,-0.114,0.077,57.0,11.0,0.0,39.0
-0.182,-0.111,0.071,57.0,11.0,0.0,39.0
-0.166,-0.129,0.037,57.0,11.0,0.0,39.0
-0.22,-0.091,0.129,57.0,11.0,0.0,39.0
-0.19,-0.111,0.079,57.0,11.0,0.0,39.0
-0.182,-0.113,0.069,57.0,11.0,0.0,39.0
-0.167,-0.13,0.037,57.0,11.0,0.0,39.0
-0.22,-0.093,0.127,57.0,11.0,0.0,39.0
-0.191,-0.113,0.078,57.0,11.0,0.0,39.0
-0.182,-0.111,0.071,57.0,11.0,0.0,39.0
-0.167,-0.129,0.038,57.0,11.0,0.0,39.0
-0.22,-0.091,0.129,57.0,11.0,0.0,39.0
-0.191,-0.111,0.08,57.0,11.0,0.0,39.0
-0.181,-0.113,0.068,57.0,11.0,0.0,39.0
-0.166,-0.13,0.036,57.0,11.0,0.0,39.0
-0.22,-0.092,0.128,57.0,11.0,0.0,39.0
-0.19,-0.112,0.078,57.0,11.0,0.0,39.0
-0.183,-0.114,0.069,57.0,11.0,0.0,39.0
-0.168,-0.132,0.036,57.0,11.0,0.0,39.0
-0.221,-0.094,0.127,57.0,11.0,0.0,39.0
-0.191,-0.114,0.077,57.0,11.0,0.0,39.0
-0.194,-0.068,0.126,17.0,0.0,0.0,19.0
-0.174,-0.091,0.083,17.0,0.0,0.0,19.0
-0.237,-0.041,0.196,17.0,0.0,0.0,19.0
-0.204,-0.066,0.138,17.0,0.0,0.0,19.0
-0.193,-0.065,0.128,17.0,0.0,0.0,19.0
-0.173,-0.089,0.084,17.0,0.0,0.0,19.0
-0.236,-0.039,0.197,17.0,0.0,0.0,19.0
-0.202,-0.064,0.138,17.0,0.0,0.0,19.0
-0.193,-0.067,0.126,17.0,0.0,0.0,19.0
-0.173,-0.09,0.083,17.0,0.0,0.0,19.0
-0.236,-0.04,0.196,17.0,0.0,0.0,19.0
-0.202,-0.065,0.137,17.0,0.0,0.0,19.0
-0.192,-0.065,0.127,17.0,0.0,0.0,19.0
-0.172,-0.088,0.084,17.0,0.0,0.0,19.0
-0.235,-0.038,0.197,17.0,0.0,0.0,19.0
-0.201,-0.063,0.138,17.0,0.0,0.0,19.0
-0.189,-0.096,0.093,28.0,0.0,0.0,26.0
-0.174,-0.124,0.05,28.0,0.0,0.0,26.0
-0.229,-0.072,0.157,28.0,0.0,0.0,26.0
-0.198,-0.095,0.103,28.0,0.0,0.0,26.0
-0.191,-0.096,0.095,28.0,0.0,0.0,26.0
-0.175,-0.124,0.051,28.0,0.0,0.0,26.0
-0.231,-0.071,0.16,28.0,0.0,0.0,26.0
-0.2,-0.094,0.106,28.0,0.0,0.0,26.0
-0.191,-0.096,0.095,28.0,0.0,0.0,26.0
-0.175,-0.124,0.051,28.0,0.0,0.0,26.0
-0.232,-0.072,0.16,28.0,0.0,0.0,26.0
-0.2,-0.094,0.106,28.0,0.0,0.0,26.0
-0.189,-0.096,0.093,28.0,0.0,0.0,26.0
-0.174,-0.124,0.05,28.0,0.0,0.0,26.0
-0.229,-0.073,0.156,28.0,0.0,0.0,26.0
-0.199,-0.095,0.104,28.0,0.0,0.0,26.0
-0.189,-0.097,0.092,28.0,0.0,0.0,26.0
-0.174,-0.124,0.05,28.0,0.0,0.0,26.0
-0.229,-0.072,0.157,28.0,0.0,0.0,26.0
-0.198,-0.095,0.103,28.0,0.0,0.0,26.0
-0.189,-0.096,0.093,28.0,0.0,0.0,26.0
-0.174,-0.124,0.05,28.0,0.0,0.0,26.0
-0.229,-0.072,0.157,28.0,0.0,0.0,26.0
-0.198,-0.095,0.103,28.0,0.0,0.0,26.0
-0.181,-0.092,0.089,31.0,0.0,0.0,30.0
-0.166,-0.112,0.054,31.0,0.0,0.0,30.0
-0.221,-0.069,0.152,31.0,0.0,0.0,30.0
-0.19,-0.092,0.098,31.0,0.0,0.0,30.0
-0.181,-0.092,0.089,31.0,0.0,0.0,30.0
-0.166,-0.112,0.054,31.0,0.0,0.0,30.0
-0.222,-0.068,0.154,31.0,0.0,0.0,30.0
-0.191,-0.091,0.1,31.0,0.0,0.0,30.0
-0.181,-0.091,0.09,31.0,0.0,0.0,30.0
-0.166,-0.111,0.055,31.0,0.0,0.0,30.0
-0.222,-0.068,0.154,31.0,0.0,0.0,30.0
-0.191,-0.091,0.1,31.0,0.0,0.0,30.0
-0.181,-0.091,0.09,31.0,0.0,0.0,30.0
-0.166,-0.111,0.055,31.0,0.0,0.0,30.0
-0.221,-0.068,0.153,31.0,0.0,0.0,30.0
-0.19,-0.091,0.099,31.0,0.0,0.0,30.0
-0.181,-0.091,0.09,31.0,0.0,0.0,30.0
-0.166,-0.111,0.055,31.0,0.0,0.0,30.0
-0.222,-0.068,0.154,31.0,0.0,0.0,30.0
-0.19,-0.091,0.099,31.0,0.0,0.0,30.0
-0.181,-0.091,0.09,31.0,0.0,0.0,30.0
-0.166,-0.111,0.055,31.0,0.0,0.0,30.0
-0.221,-0.068,0.153,31.0,0.0,0.0,30.0
-0.19,-0.091,0.099,31.0,0.0,0.0,30.0
-0.181,-0.092,0.089,31.0,0.0,0.0,30.0
-0.165,-0.112,0.053,31.0,0.0,0.0,30.0
-0.221,-0.069,0.152,31.0,0.0,0.0,30.0
-0.19,-0.092,0.098,31.0,0.0,0.0,30.0
-0.181,-0.092,0.089,31.0,0.0,0.0,30.0
-0.165,-0.112,0.053,31.0,0.0,0.0,30.0
-0.221,-0.069,0.152,31.0,0.0,0.0,30.0
-0.19,-0.092,0.098,31.0,0.0,0.0,30.0
-0.182,-0.091,0.091,31.0,0.0,0.0,30.0
-0.166,-0.111,0.055,31.0,0.0,0.0,30.0
-0.222,-0.067,0.155,31.0,0.0,0.0,30.0
-0.191,-0.09,0.101,31.0,0.0,0.0,30.0
-0.181,-0.092,0.089,31.0,0.0,0.0,30.0
-0.165,-0.112,0.053,31.0,0.0,0.0,30.0
-0.221,-0.069,0.152,31.0,0.0,0.0,30.0
-0.19,-0.092,0.098,31.0,0.0,0.0,30.0
-0.181,-0.092,0.089,31.0,0.0,0.0,30.0
-0.165,-0.112,0.053,31.0,0.0,0.0,30.0
-0.221,-0.069,0.152,31.0,0.0,0.0,30.0
-0.19,-0.092,0.098,31.0,0.0,0.0,30.0
-0.181,-0.092,0.089,31.0,0.0,0.0,30.0
-0.166,-0.112,0.054,31.0,0.0,0.0,30.0
-0.222,-0.068,0.154,31.0,0.0,0.0,30.0
-0.191,-0.091,0.1,31.0,0.0,0.0,30.0
-0.181,-0.092,0.089,31.0,0.0,0.0,30.0
-0.165,-0.112,0.053,31.0,0.0,0.0,30.0
-0.221,-0.069,0.152,31.0,0.0,0.0,30.0
-0.19,-0.092,0.098,31.0,0.0,0.0,30.0
-0.181,-0.092,0.089,31.0,0.0,0.0,30.0
-0.166,-0.112,0.054,31.0,0.0,0.0,30.0
-0.222,-0.069,0.153,31.0,0.0,0.0,30.0
-0.19,-0.092,0.098,31.0,0.0,0.0,30.0
-0.181,-0.092,0.089,31.0,0.0,0.0,30.0
-0.166,-0.112,0.054,31.0,0.0,0.0,30.0
-0.222,-0.069,0.153,31.0,0.0,0.0,30.0
-0.191,-0.091,0.1,31.0,0.0,0.0,30.0
-0.181,-0.092,0.089,31.0,0.0,0.0,30.0
-0.165,-0.112,0.053,31.0,0.0,0.0,30.0
-0.221,-0.069,0.152,31.0,0.0,0.0,30.0
-0.19,-0.092,0.098,31.0,0.0,0.0,30.0
-0.181,-0.092,0.089,31.0,0.0,0.0,30.0
-0.166,-0.112,0.054,31.0,0.0,0.0,30.0
-0.221,-0.069,0.152,31.0,0.0,0.0,30.0
-0.19,-0.092,0.098,31.0,0.0,0.0,30.0
-0.187,-0.094,0.093,30.0,0.0,0.0,34.0
-0.171,-0.113,0.058,30.0,0.0,0.0,34.0
-0.229,-0.07,0.159,30.0,0.0,0.0,34.0
-0.197,-0.093,0.104,30.0,0.0,0.0,34.0
-0.188,-0.094,0.094,30.0,0.0,0.0,34.0
-0.171,-0.113,0.058,30.0,0.0,0.0,34.0
-0.229,-0.07,0.159,30.0,0.0,0.0,34.0
-0.197,-0.093,0.104,30.0,0.0,0.0,34.0
-0.187,-0.094,0.093,30.0,0.0,0.0,34.0
-0.171,-0.113,0.058,30.0,0.0,0.0,34.0
-0.229,-0.07,0.159,30.0,0.0,0.0,34.0
-0.197,-0.093,0.104,30.0,0.0,0.0,34.0
-0.188,-0.094,0.094,30.0,0.0,0.0,34.0
-0.171,-0.113,0.058,30.0,0.0,0.0,34.0
-0.229,-0.07,0.159,30.0,0.0,0.0,34.0
-0.197,-0.093,0.104,30.0,0.0,0.0,34.0
-0.187,-0.094,0.093,30.0,0.0,0.0,34.0
-0.171,-0.113,0.058,30.0,0.0,0.0,34.0
